Metric,Dataset,Model,Method,ScoreType,Score
BLEU,wmt14_fren,Llama 3.1 8B,LSRL,Detrended,0.3135660803995767
BLEU,wmt19_deen,Llama 3.1 8B,MSP,Raw,0.2565847580258239
BLEU,wmt19_deen,Llama 3.1 8B,MSP,Detrended,0.5201444824871445
BLEU,wmt19_deen,Llama 3.1 8B,PPL,Raw,0.5332105849662405
BLEU,wmt19_deen,Llama 3.1 8B,PPL,Detrended,0.5416183905898234
BLEU,wmt19_deen,Llama 3.1 8B,MTE,Raw,0.5113503255902667
BLEU,wmt19_deen,Llama 3.1 8B,MTE,Detrended,0.5219995743086865
BLEU,wmt19_deen,Llama 3.1 8B,MCSE,Raw,0.13186730815878409
BLEU,wmt19_deen,Llama 3.1 8B,MCSE,Detrended,0.3573991849812346
BLEU,wmt19_deen,Llama 3.1 8B,MCNSE,Raw,0.4352419813445464
BLEU,wmt19_deen,Llama 3.1 8B,MCNSE,Detrended,0.434477763698191
BLEU,wmt19_deen,Llama 3.1 8B,LSRL,Raw,0.4573574917882766
BLEU,wmt19_deen,Llama 3.1 8B,LSRL,Detrended,0.4674390960047105
BLEU,wmt19_fien,Llama 3.1 8B,MSP,Raw,0.27599534825504085
BLEU,wmt19_fien,Llama 3.1 8B,MSP,Detrended,0.4758839913191811
BLEU,wmt19_fien,Llama 3.1 8B,PPL,Raw,0.48210344981116765
BLEU,wmt19_fien,Llama 3.1 8B,PPL,Detrended,0.48549802621088184
BLEU,wmt19_fien,Llama 3.1 8B,MTE,Raw,0.4272373159107916
BLEU,wmt19_fien,Llama 3.1 8B,MTE,Detrended,0.450116307627525
BLEU,wmt19_fien,Llama 3.1 8B,MCSE,Raw,0.1879386616394145
BLEU,wmt19_fien,Llama 3.1 8B,MCSE,Detrended,0.31438229061851075
BLEU,wmt19_fien,Llama 3.1 8B,MCNSE,Raw,0.40224470595708905
BLEU,wmt19_fien,Llama 3.1 8B,MCNSE,Detrended,0.4028202509077778
BLEU,wmt19_fien,Llama 3.1 8B,LSRL,Raw,0.3422897427118718
BLEU,wmt19_fien,Llama 3.1 8B,LSRL,Detrended,0.33933361850884736
BLEU,wmt19_lten,Llama 3.1 8B,MSP,Raw,0.1443408832656856
BLEU,wmt19_lten,Llama 3.1 8B,MSP,Detrended,0.3791243270372463
BLEU,wmt19_lten,Llama 3.1 8B,PPL,Raw,0.3966539108359544
BLEU,wmt19_lten,Llama 3.1 8B,PPL,Detrended,0.39463972609381315
BLEU,wmt19_lten,Llama 3.1 8B,MTE,Raw,0.39036849251539396
BLEU,wmt19_lten,Llama 3.1 8B,MTE,Detrended,0.37254234559836874
BLEU,wmt19_lten,Llama 3.1 8B,MCSE,Raw,0.050890635125041744
BLEU,wmt19_lten,Llama 3.1 8B,MCSE,Detrended,0.25248048595312383
BLEU,wmt19_lten,Llama 3.1 8B,MCNSE,Raw,0.3326789296031722
BLEU,wmt19_lten,Llama 3.1 8B,MCNSE,Detrended,0.33230161552052595
BLEU,wmt19_lten,Llama 3.1 8B,LSRL,Raw,0.24862335788806228
BLEU,wmt19_lten,Llama 3.1 8B,LSRL,Detrended,0.2721679989397067
BLEU,wmt19_ruen,Llama 3.1 8B,MSP,Raw,0.24760185930495232
BLEU,wmt19_ruen,Llama 3.1 8B,MSP,Detrended,0.4113416882882878
BLEU,wmt19_ruen,Llama 3.1 8B,PPL,Raw,0.42788545658231947
BLEU,wmt19_ruen,Llama 3.1 8B,PPL,Detrended,0.44360360201160487
BLEU,wmt19_ruen,Llama 3.1 8B,MTE,Raw,0.4370914572812673
BLEU,wmt19_ruen,Llama 3.1 8B,MTE,Detrended,0.4362197163499324
BLEU,wmt19_ruen,Llama 3.1 8B,MCSE,Raw,0.15946312737923946
BLEU,wmt19_ruen,Llama 3.1 8B,MCSE,Detrended,0.2833237070580632
BLEU,wmt19_ruen,Llama 3.1 8B,MCNSE,Raw,0.362751419468769
BLEU,wmt19_ruen,Llama 3.1 8B,MCNSE,Detrended,0.35710968080604627
BLEU,wmt19_ruen,Llama 3.1 8B,LSRL,Raw,0.3178275956895244
BLEU,wmt19_ruen,Llama 3.1 8B,LSRL,Detrended,0.31344578194386497
BLEU,wmt14_csen,Gemma 2 9B,MSP,Raw,0.17965237877599682
BLEU,wmt14_csen,Gemma 2 9B,MSP,Detrended,0.3569556640545108
BLEU,wmt14_csen,Gemma 2 9B,PPL,Raw,0.38586649752798935
BLEU,wmt14_csen,Gemma 2 9B,PPL,Detrended,0.3869649397076214
BLEU,wmt14_csen,Gemma 2 9B,MTE,Raw,0.36667803350327954
BLEU,wmt14_csen,Gemma 2 9B,MTE,Detrended,0.3695073044247025
BLEU,wmt14_csen,Gemma 2 9B,MCSE,Raw,0.08157703851037212
BLEU,wmt14_csen,Gemma 2 9B,MCSE,Detrended,0.23138762515224595
BLEU,wmt14_csen,Gemma 2 9B,MCNSE,Raw,0.31706368245110345
BLEU,wmt14_csen,Gemma 2 9B,MCNSE,Detrended,0.31728076011688755
BLEU,wmt14_csen,Gemma 2 9B,LSRL,Raw,0.3498446342326361
BLEU,wmt14_csen,Gemma 2 9B,LSRL,Detrended,0.35479275182691467
BLEU,wmt14_deen,Gemma 2 9B,MSP,Raw,0.24182226276406535
BLEU,wmt14_deen,Gemma 2 9B,MSP,Detrended,0.4729435884050488
BLEU,wmt14_deen,Gemma 2 9B,PPL,Raw,0.4921920132728986
BLEU,wmt14_deen,Gemma 2 9B,PPL,Detrended,0.49613739329459433
BLEU,wmt14_deen,Gemma 2 9B,MTE,Raw,0.48377831597287485
BLEU,wmt14_deen,Gemma 2 9B,MTE,Detrended,0.5027959513837132
BLEU,wmt14_deen,Gemma 2 9B,MCSE,Raw,0.14954176324784196
BLEU,wmt14_deen,Gemma 2 9B,MCSE,Detrended,0.34739529491443244
BLEU,wmt14_deen,Gemma 2 9B,MCNSE,Raw,0.4340593803522631
BLEU,wmt14_deen,Gemma 2 9B,MCNSE,Detrended,0.4341717231066328
BLEU,wmt14_deen,Gemma 2 9B,LSRL,Raw,0.4456071394858385
BLEU,wmt14_deen,Gemma 2 9B,LSRL,Detrended,0.45104178541599
BLEU,wmt14_ruen,Gemma 2 9B,MSP,Raw,0.23140215105143846
BLEU,wmt14_ruen,Gemma 2 9B,MSP,Detrended,0.3873971717151915
BLEU,wmt14_ruen,Gemma 2 9B,PPL,Raw,0.42210447613122304
BLEU,wmt14_ruen,Gemma 2 9B,PPL,Detrended,0.3708245023698405
BLEU,wmt14_ruen,Gemma 2 9B,MTE,Raw,0.4034900617929895
BLEU,wmt14_ruen,Gemma 2 9B,MTE,Detrended,0.3509385725862027
BLEU,wmt14_ruen,Gemma 2 9B,MCSE,Raw,0.12582855867175893
BLEU,wmt14_ruen,Gemma 2 9B,MCSE,Detrended,0.2139831504562253
BLEU,wmt14_ruen,Gemma 2 9B,MCNSE,Raw,0.328404580057214
BLEU,wmt14_ruen,Gemma 2 9B,MCNSE,Detrended,0.30630043699827036
BLEU,wmt14_ruen,Gemma 2 9B,LSRL,Raw,0.30696952524885146
BLEU,wmt14_ruen,Gemma 2 9B,LSRL,Detrended,0.26046005374828257
BLEU,wmt14_fren,Gemma 2 9B,MSP,Raw,0.1348305152356737
BLEU,wmt14_fren,Gemma 2 9B,MSP,Detrended,0.35523590945939454
BLEU,wmt14_fren,Gemma 2 9B,PPL,Raw,0.43325949342386394
BLEU,wmt14_fren,Gemma 2 9B,PPL,Detrended,0.41449872711289276
BLEU,wmt14_fren,Gemma 2 9B,MTE,Raw,0.43290006510281
BLEU,wmt14_fren,Gemma 2 9B,MTE,Detrended,0.412376954276046
BLEU,wmt14_fren,Gemma 2 9B,MCSE,Raw,0.08356340975096475
BLEU,wmt14_fren,Gemma 2 9B,MCSE,Detrended,0.26832798745565584
BLEU,wmt14_fren,Gemma 2 9B,MCNSE,Raw,0.3551191797041319
BLEU,wmt14_fren,Gemma 2 9B,MCNSE,Detrended,0.3419485172688599
BLEU,wmt14_fren,Gemma 2 9B,LSRL,Raw,0.2967760030504436
BLEU,wmt14_fren,Gemma 2 9B,LSRL,Detrended,0.30153336861528457
BLEU,wmt19_deen,Gemma 2 9B,MSP,Raw,0.26779644268156755
BLEU,wmt19_deen,Gemma 2 9B,MSP,Detrended,0.5471662356112961
BLEU,wmt19_deen,Gemma 2 9B,PPL,Raw,0.5515211986258026
BLEU,wmt19_deen,Gemma 2 9B,PPL,Detrended,0.5549025051641007
BLEU,wmt19_deen,Gemma 2 9B,MTE,Raw,0.5378816190360929
BLEU,wmt19_deen,Gemma 2 9B,MTE,Detrended,0.5468266416058163
BLEU,wmt19_deen,Gemma 2 9B,MCSE,Raw,0.1601089486999817
BLEU,wmt19_deen,Gemma 2 9B,MCSE,Detrended,0.42078499403313185
BLEU,wmt19_deen,Gemma 2 9B,MCNSE,Raw,0.4810449690502229
BLEU,wmt19_deen,Gemma 2 9B,MCNSE,Detrended,0.48063877489536333
BLEU,wmt19_deen,Gemma 2 9B,LSRL,Raw,0.45645428042500386
BLEU,wmt19_deen,Gemma 2 9B,LSRL,Detrended,0.4608719082197602
BLEU,wmt19_fien,Gemma 2 9B,MSP,Raw,0.27410346762546217
BLEU,wmt19_fien,Gemma 2 9B,MSP,Detrended,0.4224788636855047
BLEU,wmt19_fien,Gemma 2 9B,PPL,Raw,0.4277259907514015
BLEU,wmt19_fien,Gemma 2 9B,PPL,Detrended,0.4282272915066778
BLEU,wmt19_fien,Gemma 2 9B,MTE,Raw,0.4248834136935488
BLEU,wmt19_fien,Gemma 2 9B,MTE,Detrended,0.4303224876842037
BLEU,wmt19_fien,Gemma 2 9B,MCSE,Raw,0.18796184707520566
BLEU,wmt19_fien,Gemma 2 9B,MCSE,Detrended,0.2814044203336168
BLEU,wmt19_fien,Gemma 2 9B,MCNSE,Raw,0.3473863192354463
BLEU,wmt19_fien,Gemma 2 9B,MCNSE,Detrended,0.34733918263275126
BLEU,wmt19_fien,Gemma 2 9B,LSRL,Raw,0.3239407036281355
BLEU,wmt19_fien,Gemma 2 9B,LSRL,Detrended,0.31518848200763344
BLEU,wmt19_lten,Gemma 2 9B,MSP,Raw,0.12481381003326221
BLEU,wmt19_lten,Gemma 2 9B,MSP,Detrended,0.33137569867669603
BLEU,wmt19_lten,Gemma 2 9B,PPL,Raw,0.3480369637261208
BLEU,wmt19_lten,Gemma 2 9B,PPL,Detrended,0.34799356930006603
BLEU,wmt19_lten,Gemma 2 9B,MTE,Raw,0.33159448028710653
BLEU,wmt19_lten,Gemma 2 9B,MTE,Detrended,0.33190236700684506
BLEU,wmt19_lten,Gemma 2 9B,MCSE,Raw,0.03502828274012261
BLEU,wmt19_lten,Gemma 2 9B,MCSE,Detrended,0.20010674986743687
BLEU,wmt19_lten,Gemma 2 9B,MCNSE,Raw,0.24060967937568317
BLEU,wmt19_lten,Gemma 2 9B,MCNSE,Detrended,0.24060504065609464
BLEU,wmt19_lten,Gemma 2 9B,LSRL,Raw,0.19743825973759363
BLEU,wmt19_lten,Gemma 2 9B,LSRL,Detrended,0.21388990081096465
BLEU,wmt19_ruen,Gemma 2 9B,MSP,Raw,0.23440029881635593
BLEU,wmt19_ruen,Gemma 2 9B,MSP,Detrended,0.39987119227597545
BLEU,wmt19_ruen,Gemma 2 9B,PPL,Raw,0.3991864013102949
BLEU,wmt19_ruen,Gemma 2 9B,PPL,Detrended,0.41002945274675984
BLEU,wmt19_ruen,Gemma 2 9B,MTE,Raw,0.395162453097421
BLEU,wmt19_ruen,Gemma 2 9B,MTE,Detrended,0.42135779352329056
BLEU,wmt19_ruen,Gemma 2 9B,MCSE,Raw,0.16028148173442688
BLEU,wmt19_ruen,Gemma 2 9B,MCSE,Detrended,0.27932480986834973
BLEU,wmt19_ruen,Gemma 2 9B,MCNSE,Raw,0.3473611473676502
BLEU,wmt19_ruen,Gemma 2 9B,MCNSE,Detrended,0.34940443938522897
BLEU,wmt19_ruen,Gemma 2 9B,LSRL,Raw,0.347836964600228
BLEU,wmt19_ruen,Gemma 2 9B,LSRL,Detrended,0.3473937514885617
